# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:49:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmp3g0x3jh1/7nxfj759.json
# init = 2 (Default)
# random
#   seed = 6022023
# output
#   file = /home/lab5/output/model-20230502194923_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
516.868,0.999498,0.0924273,4,27,0,-516.355,3.98267,-0.444069,29.4454,28.0768,26.1952,25.2085,24.5568,24.1569,24.4396,23.8266,22.0189,22.4618
515.317,0.801816,0.0924273,4,23,0,-514.813,4.23089,-0.548337,32.7809,30.9101,28.3727,27.0589,26.1978,25.6719,26.0434,25.2391,22.8961,23.4662
515.53,0.95484,0.0924273,4,19,0,-514.562,3.85344,-0.469036,25.0172,23.7907,22.11,21.2312,20.6519,20.2969,20.5478,20.0038,18.4043,18.7956
515.473,0.987992,0.0924273,2,3,0,-515.166,4.01041,-0.42162,31.2062,29.8276,27.9264,26.9267,26.2653,25.859,26.1462,25.5232,23.681,24.1331
515.261,0.996893,0.0924273,4,23,0,-514.077,3.43223,-0.22286,22.8978,22.3574,21.5925,21.1804,20.9038,20.7323,20.8537,20.5895,19.7902,19.9889
516.218,0.996241,0.0924273,4,19,0,-515.209,3.79487,-0.417639,25.2911,24.184,22.6567,21.8531,21.3214,20.9946,21.2256,20.7245,19.2423,19.6062
514.713,0.6585,0.0924273,4,19,0,-510.928,4.82315,-0.903259,36.6878,33.3028,28.9203,26.7476,25.3599,24.5269,25.1142,23.8495,20.3133,21.1531
515.562,1,0.0924273,1,1,0,-514.907,4.80458,-0.91547,35.4236,32.1132,27.8341,25.7158,24.3641,23.5532,24.1249,22.894,19.4572,20.2727
516.072,0.922612,0.0924273,2,3,0,-515.065,4.71612,-0.923408,32.0786,29.056,25.1531,23.2229,21.9919,21.2537,21.7742,20.6538,17.5285,18.2697
516.114,0.894448,0.0924273,2,3,0,-515.368,4.75847,-0.935107,32.9411,29.7999,25.75,23.75,22.4755,21.7117,22.2502,21.0912,17.8626,18.6277
515.224,0.990514,0.0924273,4,19,0,-515.155,5.02806,-1.09869,34.5788,30.7378,25.8903,23.544,22.0667,21.1882,21.8069,20.4785,16.8469,17.6978
515.112,0.973659,0.0924273,2,7,0,-514.951,5.06895,-1.09384,36.2593,32.2484,27.1832,24.7302,23.185,22.266,22.9133,21.5235,17.7218,18.6129
516.764,0.996983,0.0924273,4,23,0,-514.471,4.39449,-0.694029,31.7074,29.4346,26.4104,24.8722,23.8746,23.2697,23.6967,22.7743,20.1322,20.7687
516.802,1,0.0924273,1,1,0,-516.746,4.39418,-0.696971,31.5717,29.2994,26.277,24.7403,23.7439,23.1398,23.5662,22.6451,20.0075,20.6427
516.901,0.998299,0.0924273,1,3,0,-516.809,4.38071,-0.708466,30.6691,28.4267,25.4486,23.9365,22.9569,22.3633,22.7822,21.8774,19.2898,19.9125
517.167,0.996062,0.0924273,4,27,0,-516.375,3.99415,-0.488293,28.0574,26.6269,24.6714,23.6515,22.98,22.5689,22.8594,22.2297,20.3824,20.8337
517.088,0.986795,0.0924273,4,31,0,-517.039,4.05363,-0.499297,29.3374,27.8088,25.7223,24.6355,23.9205,23.483,23.7922,23.1222,21.1593,21.6385
516.85,0.868305,0.0924273,4,19,0,-515.998,4.37653,-0.715695,30.2442,28.0111,25.0483,23.5452,22.572,21.9825,22.3986,21.5,18.9327,19.5503
516.733,0.976652,0.0924273,2,7,0,-516.661,4.38579,-0.685997,31.7758,29.5235,26.5234,24.996,24.0048,23.4036,23.828,22.911,20.2819,20.9156
516.537,0.987328,0.0924273,3,15,0,-516.408,4.40151,-0.748271,29.6738,27.3871,24.3659,22.8394,21.8533,21.257,21.6778,20.7694,18.1838,18.8044
514.482,0.725024,0.0924273,3,15,0,-513.623,4.34484,-0.601798,34.1768,32.0422,29.1673,27.6884,26.7228,26.1348,26.5501,25.6516,23.0503,23.6809
516.127,1,0.0924273,5,35,0,-514.476,3.3584,-0.0779322,25.8699,25.6547,25.3443,25.1741,25.0587,24.9865,25.0376,24.9262,24.5835,24.6695
516.88,0.978695,0.0924273,4,19,0,-515.943,3.60376,-0.2385,26.6141,25.9425,24.9938,24.4836,24.1416,23.9297,24.0797,23.7534,22.7678,23.0127
517.032,0.999876,0.0924273,3,11,0,-516.873,3.67398,-0.287846,26.7084,25.897,24.7584,24.1498,23.7432,23.4919,23.6697,23.2831,22.1223,22.4097
516.583,0.823281,0.0924273,4,23,0,-515.656,4.05511,-0.475314,30.3487,28.8415,26.7776,25.6994,24.9889,24.5536,24.8613,24.1944,22.235,22.7141
516.365,0.996335,0.0924273,5,39,0,-515.131,3.50928,-0.239058,24.1966,23.5845,22.7201,22.2553,21.9437,21.7506,21.8872,21.5899,20.6921,20.9151
515.933,0.944523,0.0924273,5,41,0,-512.985,4.79753,-0.96564,32.8686,29.6372,25.4875,23.4459,22.1478,21.371,21.9185,20.7406,17.4706,18.2439
515.757,0.984556,0.0924273,2,3,0,-515.742,4.79461,-0.975274,32.349,29.1386,25.021,22.9976,21.7121,20.943,21.485,20.3192,17.0864,17.8503
516.086,0.999808,0.0924273,3,13,0,-515.415,4.72899,-0.8874,34.1145,31.0196,27.0044,25.0099,23.7345,22.9684,23.5086,22.345,19.0855,19.8605
514.652,0.801592,0.0924273,2,3,0,-514.62,4.75936,-0.860835,36.4518,33.2393,29.0571,26.9729,25.6376,24.8344,25.4008,24.1803,20.7508,21.5676
516.025,1,0.0924273,4,23,0,-513.949,4.14711,-0.513818,31.5861,29.8938,27.5882,26.3894,25.6016,25.1198,25.4603,24.7228,22.5657,23.0918
516.642,0.992039,0.0924273,2,7,0,-515.969,4.11108,-0.510512,30.6045,28.9751,26.7542,25.5989,24.8396,24.3751,24.7033,23.9923,21.9118,22.4193
516.743,0.99681,0.0924273,5,39,0,-515.585,3.56338,-0.209101,26.5969,26.0075,25.1717,24.7207,24.4177,24.2296,24.3627,24.073,23.1951,23.4136
517.003,0.92619,0.0924273,5,35,0,-516.267,4.30077,-0.656032,30.3919,28.3285,25.5693,24.1593,23.2423,22.6853,23.0786,22.2285,19.7828,20.3735
517.107,0.980859,0.0924273,5,35,0,-516.837,3.87137,-0.423791,27.0758,25.8736,24.2162,23.345,22.7687,22.4147,22.6649,22.122,20.5175,20.9112
515.271,0.751953,0.0924273,3,15,0,-514.757,3.78484,-0.434219,24.484,23.3707,21.8381,21.0334,20.5016,20.175,20.4058,19.9052,18.4272,18.7896
514.931,0.991549,0.0924273,4,23,0,-513.802,3.13314,0.0711674,25.2625,25.4559,25.7405,25.8994,26.0083,26.0768,26.0283,26.1344,26.467,26.3827
513.254,0.776116,0.0924273,2,7,0,-512.598,3.08209,-0.046034,20.4888,20.388,20.2419,20.1615,20.1068,20.0726,20.0968,20.044,19.8807,19.9218
516.351,0.967272,0.0924273,3,11,0,-513.068,3.4292,-0.188503,23.9136,23.4354,22.7554,22.3875,22.14,21.9862,22.095,21.858,21.1381,21.3175
516.812,0.938163,0.0924273,3,11,0,-515.856,3.58109,-0.262789,25.1774,24.4782,23.4937,22.9659,22.6127,22.3941,22.5488,22.2123,21.199,21.4504
516.284,0.738717,0.0924273,2,7,0,-515.008,3.51429,-0.245212,24.1165,23.491,22.6082,22.1339,21.8161,21.6192,21.7585,21.4554,20.5407,20.7678
516.284,0.782276,0.0924273,1,1,0,-515.586,3.51429,-0.245212,24.1165,23.491,22.6082,22.1339,21.8161,21.6192,21.7585,21.4554,20.5407,20.7678
516.88,0.985232,0.0924273,2,7,0,-516.178,3.53594,-0.209118,25.8764,25.3029,24.4897,24.0509,23.756,23.5731,23.7026,23.4207,22.5665,22.7791
516.369,0.752762,0.0924273,3,11,0,-515.115,3.39233,-0.104898,25.8049,25.5164,25.1017,24.8751,24.7216,24.6259,24.6937,24.546,24.0927,24.2063
516.981,0.910228,0.0924273,5,43,0,-515.308,4.1134,-0.571975,28.2308,26.5522,24.2827,23.111,22.3444,21.8768,22.207,21.4922,19.4153,19.9198
517.149,0.937769,0.0924273,2,3,0,-516.62,4.12096,-0.555167,29.0984,27.4177,25.1401,23.9619,23.1899,22.7188,23.0516,22.331,20.2334,20.7435
517.105,0.99303,0.0924273,3,15,0,-517.046,4.12508,-0.567386,28.74,27.0444,24.7506,23.5657,22.7901,22.317,22.6512,21.9278,19.825,20.3359
516.736,0.993904,0.0924273,5,51,0,-516.605,4.48616,-0.761101,31.7399,29.2537,25.9745,24.3202,23.2526,22.6073,23.0626,22.0801,19.2873,19.957
516.591,0.884264,0.0924273,5,43,0,-515.45,3.55921,-0.261091,24.6891,24.0078,23.0484,22.5339,22.1895,21.9764,22.1272,21.7992,20.811,21.0561
516.804,0.929339,0.0924273,5,39,0,-515.904,4.42193,-0.717524,31.5708,29.2341,26.1344,24.5623,23.5445,22.9281,23.3631,22.4236,19.7396,20.3851
514.94,0.927321,0.0924273,4,19,0,-514.698,4.94253,-1.07672,32.7009,29.137,24.6264,22.4372,21.0566,20.2348,20.8137,19.5703,16.1627,16.9624
514.627,0.999241,0.0924273,3,11,0,-514.36,5.11861,-1.1676,34.4894,30.4328,25.3589,22.9238,21.3982,20.494,21.1306,19.7653,16.0623,16.9258
515.282,0.918785,0.0924273,4,19,0,-512.805,4.68873,-0.93969,30.5326,27.6075,23.8385,21.9782,20.7932,20.0831,20.5837,19.5064,16.5069,17.2175
516.06,0.899226,0.0924273,2,3,0,-514.75,4.76524,-0.914155,34.1175,30.9335,26.8171,24.779,23.4784,22.698,23.2482,22.0637,18.7559,19.5408
515.434,0.76098,0.0924273,5,35,0,-514.215,3.40714,-0.083698,26.9512,26.7105,26.3636,26.1735,26.0446,25.9641,26.0211,25.8968,25.5145,25.6105
516.595,0.99217,0.0924273,1,3,0,-515.623,3.35312,-0.115358,24.4643,24.1637,23.7322,23.4967,23.3373,23.238,23.3083,23.155,22.6853,22.8029
517.048,0.98499,0.0924273,6,63,0,-516.397,3.66562,-0.291524,26.3547,25.544,24.4069,23.7993,23.3936,23.1428,23.3202,22.9346,21.7769,22.0634
516.68,0.632358,0.0924273,2,3,0,-514.624,3.66777,-0.260268,27.5507,26.7928,25.7254,25.153,24.7698,24.5325,24.7004,24.3354,23.2356,23.5084
516.289,0.962866,0.0924273,2,7,0,-516.165,3.56342,-0.275599,24.3119,23.6044,22.6097,22.0773,21.7214,21.5011,21.6569,21.3182,20.2994,20.5519
514.363,0.704954,0.0924273,1,3,0,-514.181,3.546,-0.309402,22.8251,22.0806,21.0388,20.4835,20.113,19.8843,20.0461,19.6944,18.6409,18.9014
513.059,0.934075,0.0924273,4,19,0,-511.439,3.16964,0.0852234,26.704,26.9491,27.3102,27.5122,27.6508,27.7381,27.6763,27.8115,28.2358,28.1281
515.561,1,0.0924273,1,1,0,-513.871,3.13578,0.0520734,24.6839,24.822,25.0248,25.1377,25.215,25.2636,25.2292,25.3044,25.5396,25.4801
516.09,0.998697,0.0924273,2,7,0,-515.5,3.1291,0.0208379,23.506,23.5586,23.6354,23.678,23.7071,23.7254,23.7124,23.7407,23.8288,23.8065
515.563,0.780839,0.0924273,5,35,0,-514.248,4.69295,-0.840537,35.0584,32.0384,28.0962,26.1267,24.8631,24.1022,24.6388,23.4822,20.2245,21.0015
513.889,0.961524,0.0924273,4,19,0,-513.309,5.21107,-1.23578,34.5008,30.2211,24.9158,22.3908,20.8169,19.8871,20.5414,19.1394,15.3664,16.2421
514.977,0.858113,0.0924273,3,11,0,-512.553,5.11836,-1.13758,35.9086,31.7871,26.612,24.119,22.5538,21.6248,22.279,20.8753,17.055,17.9478
514.745,0.887237,0.0924273,2,7,0,-514.274,5.04291,-1.13014,33.6359,29.799,24.9766,22.6514,21.1907,20.3235,20.9342,19.6236,16.0536,16.8883
514.72,0.997186,0.0924273,2,3,0,-514.601,5.04077,-1.13011,33.5655,29.7367,24.9245,22.6042,21.1467,20.2812,20.8907,19.5828,16.0203,16.8533
515.017,0.947154,0.0924273,2,3,0,-514.242,5.09168,-1.13336,35.1634,31.1416,26.0887,23.6534,22.124,21.216,21.8554,20.4833,16.7473,17.6206
515.675,0.964258,0.0924273,3,15,0,-514.639,4.92048,-1.02271,34.4099,30.8378,26.2847,24.0602,22.6518,21.8112,22.4035,21.1304,17.6194,18.4464
515.67,0.999376,0.0924273,2,3,0,-515.655,4.91962,-1.02483,34.2819,30.7161,26.1723,23.9529,22.5479,21.7095,22.3003,21.0305,17.5295,18.354
515.626,0.986285,0.0924273,3,7,0,-515.578,4.89698,-1.02488,33.5124,30.0265,25.5844,23.4148,22.0414,21.2217,21.7992,20.5579,17.1354,17.9414
515.002,0.926535,0.0924273,3,11,0,-514.669,5.00159,-1.03294,36.8048,32.9479,28.0383,25.6427,24.1271,23.223,23.86,22.491,18.7198,19.6075
515.135,0.923388,0.0924273,2,7,0,-514.04,4.98151,-1.08685,33.5386,29.851,25.1899,22.9306,21.5067,20.6596,21.2563,19.975,16.4672,17.2898
515.233,0.987802,0.0924273,3,9,0,-514.938,4.97072,-1.02053,36.2896,32.5299,27.7364,25.3938,23.9104,23.025,23.6489,22.3078,18.6083,19.4798
515.552,0.999079,0.0924273,2,7,0,-515.12,4.93553,-1.01318,35.3847,31.7438,27.0972,24.8244,23.3844,22.5245,23.1304,21.8279,18.2318,19.0794
515.686,0.96374,0.0924273,2,3,0,-515.349,4.90723,-1.02181,33.9981,30.4716,25.9762,23.7797,22.3889,21.5587,22.1436,20.8864,17.4187,18.2355
516.981,0.95653,0.0924273,5,35,0,-515.427,4.27133,-0.653722,29.6027,27.5997,24.9204,23.5509,22.6601,22.119,22.501,21.6751,19.2982,19.8724
517.187,0.860478,0.0924273,4,27,0,-515.654,3.92891,-0.441714,27.993,26.6987,24.9186,23.9849,23.3681,22.9895,23.2571,22.6768,20.9651,21.3846
516.832,0.953284,0.0924273,4,31,0,-515.298,4.29876,-0.67963,29.379,27.3152,24.564,23.1621,22.252,21.6998,22.0896,21.2473,18.8304,19.4132
516.873,0.962678,0.0924273,4,23,0,-515.614,4.02609,-0.529105,27.4135,25.9023,23.8475,22.7811,22.0812,21.6534,21.9556,21.301,19.3897,19.8554
516.704,0.998023,0.0924273,4,27,0,-515.855,3.48073,-0.202898,24.6931,24.1619,23.4081,23.0011,22.7274,22.5576,22.6778,22.4161,21.6224,21.82
517.132,0.945833,0.0924273,4,19,0,-516.362,3.77777,-0.35347,27.1147,26.1067,24.7043,23.9607,23.4664,23.1617,23.3771,22.9092,21.5146,21.8584
516.845,0.971844,0.0924273,4,31,0,-514.737,4.29965,-0.679243,29.4204,27.3548,24.6011,23.1979,22.2869,21.7341,22.1243,21.2811,18.8617,19.4452
513.487,0.616505,0.0924273,3,15,0,-512.367,4.19997,-0.501175,33.8744,32.1029,29.6855,28.4266,27.5986,27.0919,27.45,26.6741,24.4016,24.9563
516.642,0.884554,0.0924273,2,3,0,-512.708,4.00436,-0.5264,26.9223,25.4456,23.4369,22.3941,21.7095,21.291,21.5867,20.9463,19.0761,19.5318
517.136,1,0.0924273,2,3,0,-516.664,4.05717,-0.506601,29.1521,27.6116,25.5107,24.4174,23.6986,23.2588,23.5696,22.8963,20.9254,21.4063
516.401,0.879287,0.0924273,5,43,0,-515.294,3.76627,-0.304303,28.6463,27.7272,26.44,25.7534,25.2953,25.0123,25.2125,24.7774,23.4733,23.7959
516.444,1,0.0924273,4,23,0,-515.565,3.30925,-0.100363,23.8936,23.638,23.2703,23.0692,22.9331,22.8481,22.9083,22.7771,22.3746,22.4755
513.681,0.826313,0.0924273,5,43,0,-512.618,5.05241,-1.16477,32.4042,28.6015,23.8435,21.5592,20.1278,19.2793,19.8767,18.5955,15.1192,15.93
514.927,0.960523,0.0924273,3,11,0,-513.059,4.89485,-1.05408,32.1469,28.713,24.3539,22.2324,20.8923,20.0937,20.6563,19.4475,16.126,16.9067
516.846,0.990215,0.0924273,4,23,0,-514.385,4.24028,-0.598322,30.9285,29.0075,26.4193,25.0872,24.2174,23.6875,24.0617,23.2521,20.907,21.4757
516.588,0.595545,0.0924273,2,3,0,-514.391,4.29228,-0.618797,31.6902,29.6568,26.9243,25.5216,24.6069,24.0503,24.4434,23.5933,21.1368,21.7316
516.701,0.71009,0.0924273,4,27,0,-514.029,3.56706,-0.260533,24.9024,24.2167,23.2509,22.733,22.3863,22.1717,22.3236,21.9933,20.9984,21.2452
516.545,0.996598,0.0924273,4,19,0,-516.347,3.53916,-0.186789,26.7552,26.2249,25.4708,25.0627,24.7881,24.6175,24.7383,24.4754,23.6764,23.8756
516.829,0.775381,0.0924273,2,3,0,-515.41,3.57342,-0.219801,26.4796,25.8631,24.9902,24.5197,24.2039,24.008,24.1466,23.8449,22.9316,23.1588
516.927,0.952839,0.0924273,2,3,0,-516.595,3.58254,-0.233939,26.2164,25.5673,24.6498,24.1562,23.8252,23.62,23.7652,23.4493,22.4946,22.7318
516.828,0.953042,0.0924273,5,37,0,-516.524,4.17668,-0.615198,28.3685,26.5585,24.125,22.8753,22.0601,21.564,21.9143,21.1565,18.9659,19.4965
517.071,0.951479,0.0924273,2,3,0,-516.525,4.22333,-0.608202,30.0055,28.112,25.5642,24.2545,23.3999,22.8795,23.247,22.4521,20.1523,20.7096
516.976,0.95075,0.0924273,3,15,0,-516.721,4.11273,-0.526962,29.9813,28.335,26.096,24.9337,24.1706,23.7042,24.0338,23.3201,21.2357,21.7436
517.082,0.868202,0.0924273,2,3,0,-516.343,4.13499,-0.549203,29.7484,28.048,25.7421,24.5483,23.7658,23.2881,23.6256,22.8949,20.7663,21.2842
515.469,0.657471,0.0924273,2,3,0,-515.211,4.15703,-0.507472,32.1757,30.4725,28.1502,26.9417,26.1472,25.6612,26.0046,25.2606,23.0826,23.614
517.155,0.999989,0.0924273,4,31,0,-514.772,3.87338,-0.403146,27.8978,26.7182,25.0875,24.228,23.6587,23.3087,23.5562,23.0191,21.4279,21.8189
517.088,0.998833,0.0924273,5,37,0,-516.646,3.72074,-0.327252,26.5354,25.6209,24.3441,23.6649,23.2125,22.9333,23.1308,22.7018,21.4195,21.7361
516.734,0.819424,0.0924273,5,39,0,-515.405,4.19013,-0.561812,30.9035,29.0977,26.653,25.3892,24.5617,24.0567,24.4134,23.6413,21.3953,21.9413
516.546,0.854023,0.0924273,2,7,0,-515.627,4.15314,-0.614042,27.7516,25.9842,23.6076,22.3869,21.5906,21.1059,21.4482,20.7079,18.5675,19.0859
516.563,0.908546,0.0924273,4,31,0,-515.418,3.8098,-0.415596,25.7427,24.6213,23.0736,22.2592,21.7202,21.389,21.6232,21.1151,19.6121,19.9811
517.07,0.999541,0.0924273,3,15,0,-516.542,3.81076,-0.390021,26.6733,25.5814,24.0694,23.2712,22.742,22.4164,22.6466,22.1469,20.6642,21.0288
516.994,0.992417,0.0924273,2,3,0,-516.976,3.80336,-0.391529,26.4228,25.3371,23.8339,23.0405,22.5146,22.191,22.4198,21.9232,20.4499,20.8122
516.475,0.91864,0.0924273,3,15,0,-516.197,3.87349,-0.456211,25.9701,24.7309,23.0298,22.1391,21.5513,21.1908,21.4456,20.8932,19.2664,19.6647
516.63,0.9858,0.0924273,4,19,0,-516.097,3.61633,-0.230773,27.2337,26.5684,25.6277,25.1214,24.7818,24.5712,24.7203,24.3961,23.416,23.6596
516.744,0.993181,0.0924273,4,23,0,-515.145,3.45602,-0.180837,24.8195,24.3431,23.6651,23.2979,23.0507,22.8971,23.0059,22.7691,22.0491,22.2287
515.382,0.719469,0.0924273,1,3,0,-515.315,3.41607,-0.210139,22.9215,22.411,21.6873,21.2968,21.0345,20.8717,20.9869,20.7362,19.9762,20.1654
516.171,1,0.0924273,2,3,0,-515.625,3.50653,-0.156054,26.9944,26.5467,25.9073,25.5601,25.3259,25.1802,25.2834,25.0587,24.3734,24.5446
516.631,1,0.0924273,5,39,0,-515.867,4.18155,-0.626623,28.07,26.2468,23.7994,22.5442,21.7262,21.2286,21.58,20.8201,18.6265,19.1574
514.485,0.995985,0.0924273,5,45,0,-514.408,5.14747,-1.11959,37.8794,33.5964,28.2059,25.6034,23.9673,22.9954,23.6798,22.2108,18.2042,19.1416
514.95,1,0.0924273,2,3,0,-514.613,5.11868,-1.12659,36.4581,32.3116,27.0976,24.5825,23.0021,22.0636,22.7245,21.3062,17.4411,18.345
515.65,0.988471,0.0924273,3,13,0,-514.502,4.90665,-0.996829,35.1451,31.5841,27.0299,24.7977,23.3818,22.5357,23.1319,21.8498,18.3032,19.1401
515.433,0.947289,0.0924273,1,3,0,-515.363,4.90839,-0.983916,35.8265,32.241,27.6477,25.3929,23.9613,23.1052,23.7085,22.4109,18.8164,19.6653
515.88,0.738678,0.0924273,2,3,0,-513.907,4.84462,-0.984685,33.5782,30.2153,25.9075,23.793,22.4505,21.6478,22.2135,20.9968,17.6267,18.4226
516.876,0.923124,0.0924273,4,23,0,-514.989,4.054,-0.544754,27.5994,26.0342,23.9105,22.8104,22.0891,21.6486,21.9598,21.286,19.3223,19.8002
516.41,0.871365,0.0924273,1,1,0,-516.379,4.04024,-0.554786,26.8556,25.3054,23.2048,22.1179,21.4059,20.9713,21.2783,20.6136,18.6786,19.1492
516.807,0.999372,0.0924273,4,23,0,-516.061,4.34162,-0.661391,31.4307,29.28,26.4059,24.9382,23.9841,23.4047,23.8138,22.9296,20.3874,21.0012
516.568,0.999668,0.0924273,5,39,0,-515.872,3.37427,-0.138003,24.2341,23.8784,23.3691,23.0919,22.9047,22.7882,22.8707,22.6908,22.1412,22.2787
515.688,0.854355,0.0924273,5,39,0,-514.58,4.71501,-0.859164,34.9494,31.8751,27.8718,25.8763,24.5977,23.8286,24.371,23.2022,19.9174,20.6998
516.628,0.997535,0.0924273,4,27,0,-512.68,4.13421,-0.52384,30.7616,29.0823,26.7973,25.6106,24.8314,24.3551,24.6916,23.9627,21.833,22.352
517.068,1,0.0924273,4,19,0,-516.715,3.9137,-0.416026,28.5446,27.2999,25.5822,24.6783,24.0801,23.7125,23.9724,23.4086,21.7407,22.1501
516.375,0.693157,0.0924273,4,27,0,-514.095,4.39519,-0.751782,29.3471,27.0754,24.0754,22.5602,21.5817,20.9901,21.4076,20.5064,17.9423,18.5576
516.287,0.983793,0.0924273,3,15,0,-515.959,4.38534,-0.666016,32.6309,30.383,27.3809,25.8487,24.853,24.2484,24.6752,23.7528,21.1019,21.7417
516.445,0.50361,0.0924273,2,3,0,-512.141,4.45169,-0.714306,32.6663,30.2589,27.0642,25.4432,24.3936,23.7577,24.2065,23.2373,20.4676,21.1339
515.785,0.804278,0.0924273,1,1,0,-515.688,4.47949,-0.710182,33.7749,31.2996,28.013,26.3446,25.2639,24.6091,25.0713,24.0732,21.2194,21.9061
516.86,0.848773,0.0924273,2,3,0,-515.271,4.3913,-0.720458,30.4973,28.2312,25.2263,23.7028,22.7167,22.1195,22.5409,21.6308,19.0318,19.6568
513.071,0.410221,0.0924273,1,3,0,-512.67,4.30705,-0.771248,26.1737,24.0973,21.3622,19.9842,19.0955,18.5586,18.9374,18.12,15.7996,16.3557
514.762,0.98008,0.0924273,4,19,0,-512.145,4.85065,-0.922388,36.7484,33.2895,28.8225,26.6131,25.2039,24.3588,24.9546,23.672,20.0937,20.9424
515.004,1,0.0924273,2,3,0,-514.465,4.85944,-0.934521,36.4699,32.9943,28.5128,26.2995,24.8892,24.0438,24.6397,23.3571,19.7837,20.6305
515.29,1,0.0924273,2,3,0,-515.073,4.77782,-0.98495,31.3971,28.2518,24.2229,22.2454,20.9899,20.2393,20.7683,19.6305,16.4789,17.2231
515.526,1,0.0924273,1,1,0,-515.257,4.78313,-0.979706,31.7887,28.6203,24.559,22.5643,21.2974,20.5397,21.0737,19.9251,16.7418,17.4938
515.932,0.994401,0.0924273,3,9,0,-515.362,4.62302,-0.885727,30.7538,27.9688,24.3549,22.5593,21.4111,20.7212,21.2076,20.1598,17.2243,17.9223
516.892,0.979833,0.0924273,4,21,0,-515.489,4.10216,-0.515832,30.1156,28.496,26.2899,25.1431,24.3897,23.9289,24.2544,23.5492,21.4868,21.9897
516.989,0.996078,0.0924273,4,31,0,-516.527,3.77983,-0.377414,26.3053,25.2626,23.8163,23.0516,22.5442,22.2317,22.4526,21.9731,20.5479,20.8987
516.62,0.962746,0.0924273,4,27,0,-515.862,4.43541,-0.712319,32.2253,29.8568,26.7128,25.1172,24.0838,23.4577,23.8996,22.9453,20.2175,20.8738
516.819,0.997298,0.0924273,4,23,0,-516.471,4.19999,-0.628339,28.5261,26.6684,24.1752,22.8969,22.0638,21.5571,21.9149,21.1412,18.9079,19.4483
516.648,0.968335,0.0924273,4,27,0,-516.161,3.81028,-0.412726,25.855,24.7363,23.1918,22.3788,21.8406,21.5098,21.7436,21.2363,19.7347,20.1034
516.778,0.998475,0.0924273,4,27,0,-515.675,3.97587,-0.436221,29.5576,28.2076,26.3495,25.3742,24.7297,24.334,24.6137,24.0071,22.2166,22.6556
515.94,0.919107,0.0924273,4,31,0,-515.148,3.46815,-0.227568,23.5848,23.0165,22.2127,21.7799,21.4895,21.3095,21.4369,21.1596,20.3212,20.5296
515.627,0.957327,0.0924273,4,27,0,-514.127,4.14865,-0.636913,26.7865,25.0191,22.6497,21.4361,20.6458,20.1652,20.5045,19.7709,17.6555,18.1671
514.79,0.880068,0.0924273,5,43,0,-512.517,5.14411,-1.13463,36.9924,32.7569,27.4365,24.8726,23.2626,22.3068,22.9798,21.5357,17.6037,18.5227
516.644,0.987202,0.0924273,5,37,0,-513.704,3.51481,-0.179257,26.3787,25.8767,25.1622,24.7752,24.5147,24.3527,24.4673,24.2177,23.4585,23.6479
515.1,0.946499,0.0924273,4,27,0,-513.54,2.86983,0.139699,21.2983,21.6196,22.0966,22.3651,22.5501,22.6669,22.5841,22.7653,23.3374,23.1917
515.969,0.841459,0.0924273,3,15,0,-513.54,3.23858,-0.0128325,25.0591,25.0247,24.9745,24.9469,24.928,24.9162,24.9245,24.9062,24.8495,24.8638
515.888,1,0.0924273,2,7,0,-515.786,3.13335,-0.0105995,22.6243,22.5986,22.5612,22.5405,22.5264,22.5176,22.5239,22.5102,22.4679,22.4785
517.042,0.999945,0.0924273,5,35,0,-515.904,4.04828,-0.492413,29.4536,27.9396,25.871,24.7927,24.083,23.6485,23.9555,23.2901,21.3391,21.8156
516.859,0.957668,0.0924273,4,31,0,-516.047,3.83762,-0.361079,28.4925,27.411,25.9077,25.1114,24.5822,24.2562,24.4867,23.9861,22.4956,22.8629
517.088,1,0.0924273,2,3,0,-516.919,3.81887,-0.365643,27.7913,26.7234,25.2398,24.4543,23.9326,23.6112,23.8385,23.345,21.8766,22.2383
